阴囊皮炎	阴囊皮炎<br><br>　　【辨证】湿热下注。<br><br>　　【治法】清热解毒，化痰行气。<br><br>　　【方名】八仙丹。<br><br>　　【组成】大黄6克，金银花120克，当归尾30克，玄参60克，柴胡9克，炒栀子9克，黄柏9克，贝母9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《洞天奥旨》卷六。
阴囊湿疹	阴囊湿疹<br><br>（一）<br><br><br>　　【辨证】血虚风燥。<br><br>　　【治法】活血疏风，除湿止痒。<br><br>　　【方名】活血疏风方。<br><br>　　【组成】当归12克，丹参12克，赤芍9克，红花9克，荆芥9克，威灵仙9克，白蒺藜9克，苦参9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《朱仁康临床经验集》。<br><br>（二）<br><br><br>　　【辨证】风湿袭于下。<br><br>　　【治法】疏风利湿。<br><br>　　【方名】疏风五苓散。<br><br>　　【组成】防风5克，泔浸苍术6克，肉桂3克，羌活3克，猪苓9克，泽泻9克，赤茯苓9克，土炒白术9克。<br><br>　　【用法】加生姜为引，水煎服。<br><br>　　【出处】《医宗金鉴》卷五十四。<br><br>（三）<br><br><br>　　【辨证】风热蕴表。<br><br>　　【治法】驱风除湿，清热止痒。<br><br>　　【方名】祛风燥湿汤。<br><br>　　【组成】乌梢蛇9克，独活9克，藁本9克，黄柏9克，白鲜皮9克，金银花9克，白芷6克，甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《朱仁康临床经验集》。
银屑病	银屑病<br><br>（一）<br><br><br>　　【辨证】肺肾阴虚，血虚化燥。<br><br>　　【治法】滋补肺肾，祛风润燥。<br><br>　　【方名】生金凉血饮。<br><br>　　【组成】金银花60克，白芍18克，麦冬18克，阿胶18克（烊化），沙参18克，甘草24克，僵蚕9克，芥穗9克，防风9克，木瓜9克，威灵仙9克，黄芩9克，丹皮9克，丹参9克，生首乌30克，生地28克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】马志方。<br><br>（二）<br><br><br>　　【辨证】湿热之邪，客于皮肤。<br><br>　　【治法】除湿、清热、解毒。<br><br>　　【方名】土槐饮。<br><br>　　【组成】土茯苓30克，生槐花30克，甘草9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。另可泡水代茶饮。<br><br>　　【出处】赵炳南方。<br><br>（三）<br><br><br>　　【辨证】湿毒内蕴，血热受风。<br><br>　　【治法】清热除湿，凉血散风。<br><br>　　【方名】银屑病1号。<br><br>　　【组成】茺蔚子15克，炒荆芥10克，板蓝根15克，银花15克，紫草皮15克，生地15克，丹皮15克，茯苓10克，白术10克，白藓皮15克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服3-5次。<br><br>　　【出处】张正华方。<br><br>（四）<br><br><br>　　【辨证】热入血分，外发斑疹。<br><br>　　【治法】凉血，清热，解毒，利湿。<br><br>　　【方名】犀角地黄汤合白虎汤加减。<br><br>　　【组成】生地15克，赤芍9克，丹皮15克，紫草15克，双花15克，土茯苓30克，生苡仁30克，蛇蜕12克，黄连6克，荆芥炭6克，生石膏30克，知母15克，生甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】朱宗元方。<br><br>（五）<br><br><br>　　【辨证】风寒外袭，营卫失调，风热湿邪客于肌腠，使皮肤失去濡养而致病。<br><br>　　【治法】辛凉解肌表邪气。<br><br>　　【方名】柴葛解肌汤加减。<br><br>　　【组成】柴胡15克，葛根15克，白芷10克，桔梗12克，元参15克，理石25克，赤芍12克，生草10克，双花15克，连翘15克，山甲15克，川芎10克，川军5克，茵陈15克，苦参15克，黄柏15克，公英15克，地丁15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】陈光发方。<br><br>（六）<br><br><br>　　【辨证】风毒内蕴，气滞血瘀，经脉阻滞，肌肤失养。<br><br>　　【治法】活血搜风，清热解毒。<br><br>　　【方名】犀蜈汤。<br><br>　　【组成】犀牛皮10克，苦参10克，防风10克，山豆根10克，蜈蚣3条，全蝎5克，白藓皮15克，炮穿山甲15克，赤芍15克，蚤休20克。<br><br>　　【用法】水煎服，每日1剂，日服2次。余药渣再煎浸洗患处。<br><br>　　【出处】吴新元方。<br><br>（七）<br><br><br>　　【辨证】血热毒盛，壅搏肌肤。<br><br>　　【治法】凉血化斑，清热解毒，佐以除湿熄风。<br><br>　　【方名】凉血化斑汤。<br><br>　　【组成】水牛角粉30克（先煎），板蓝根20-30克，蚤休30克，白花蛇舌草30克，丹皮15克，生地30克，赤芍20克，白藓皮30克，苦参10克，土茯苓30克，全蝎6克，僵蚕12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】金起风方。<br><br>（八）<br><br><br>　　【辨证】风湿之邪，留滞皮肤，久则化热。<br><br>　　【治法】清热活血，祛风除湿。<br><br>　　【方名】苦参藓皮汤。<br><br>　　【组成】苦参10克，黄柏12克，苡仁10克，白藓皮20克，生地9克，赤芍10克，牛旁子10克，地肤子10克，浮萍10克，滑石20克，甘草5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】史定文方。
原发性青光眼	原发性青光眼<br><br>　　【辨证】阴虚阳亢，气血失和，神水停滞，瞳神散大。<br><br>　　【治法】平肝清热，利水缩瞳。<br><br>　　【方名】绿风安平汤。<br><br>　　【组成】夏枯草30克，香附10克，当归10克，白芍30克，川芎5克，熟地15克，双钩15克，珍珠母25克，泽泻15克，车前草25克，乌梅15克，槟榔6克，荷叶20克，菊花20克，甘草3克，琥珀（冲服）3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李纪源方。
月经不调	月经不调<br><br>（一）<br><br><br>　　【辨证】气滞血瘀。<br><br>　　【治法】活血祛瘀，行气止痛。<br><br>　　【方名】血府逐瘀汤。<br><br>　　【组成】当归9克，生地9克，桃仁12克，红花9克，枳壳6克，赤芍6克，柴胡6克，桔梗4.5克，川芎4.5克，牛膝9克。<br><br>　　【用法】水煎服，每日1次，日服2次。<br><br>　　【出处】《医林改错》卷上。<br><br>（二）<br><br><br>　　【辨证】血虚肝郁。<br><br>　　【治法】养血舒肝。<br><br>　　【方名】开结汤。<br><br>　　【组成】柴胡3克，续断3克，神曲3克，香附9克，川芎9克，当归30克，丹皮9克，熟地30克，白术15克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《辨证录》卷十一。<br><br>（三）<br><br><br>　　【辨证】冲任虚寒，瘀血阻滞。<br><br>　　【治法】温经散寒，养血祛瘀。<br><br>　　【方名】温经汤。<br><br>　　【组成】吴茱萸9克，当归9克，芍药6克，川芎6克，人参6克，桂枝6克，阿胶9克，牡丹皮（去心）6克，生姜6克，甘草6克，半夏6克，麦门冬（去心）9克。<br><br>　　【用法】以水1000毫升，煮取300毫升，去滓，分2次温服。<br><br>　　【出处】《金匮要略》卷下。
月经过多	月经过多<br><br>（一）<br><br><br>　　【辨证】肝郁血热。<br><br>　　【治法】平肝解郁，调冲止血。<br><br>　　【方名】平肝开郁止血汤。<br><br>　　【组成】醋炒白芍30克，土炒白术30克，酒洗当归30克，丹皮9克，三七根末9克，酒炒生地9克，甘草6克，黑芥穗6克，柴胡3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《傅青主女科》卷上。<br><br>（二）<br><br><br>　　【辨证】阴虚血热，瘀滞胞络。<br><br>　　【治法】滋阴清热，凉血化瘀。<br><br>　　【方名】上海甲方。<br><br>　　【组成】生地12克，白芍12克，女贞子12克，旱莲草12克，大蓟15克，小蓟15克，炒槐花9克，茜草9克，炒蒲黄6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中西医结合资料选编》。
月经过少	月经过少<br><br>（一）<br><br><br>　　【辨证】营血亏虚。<br><br>　　【治法】补气补血。<br><br>　　【方名】四物加人参汤。<br><br>　　【组成】人参3克，川芎3克，白芍3克，当归身3克，生地3克，炙甘草3克，童便炒香附3克。<br><br>　　【用法】水煎服，生姜、大枣为引。<br><br>　　【出处】《万氏女科》卷一。<br><br>（二）<br><br><br>　　【辨证】痰湿壅滞。<br><br>　　【治法】化痰利湿。<br><br>　　【方名】二陈加芎归汤。<br><br>　　【组成】陈皮3克，白茯苓3克，当归身3克，川芎3克，枳实3克，童便炒香附3克，半夏2.4克，甘草1.5克，滑石0.6克。<br><br>　　【用法】水煎服，加生姜为引。<br><br>　　【出处】《万氏女科》卷一。<br><br>（三）<br><br><br>　　【辨证】阴虚火旺。<br><br>　　【治法】气阴两补，和血调经。<br><br>　　【方名】加味益营煎。<br><br>　　【组成】当归6克，芍药6克，山药6克，枸杞子6克，炙甘草6克，丹皮6克，生地6克，知母6克，麦冬6克，西洋参3克，五味子3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《顾氏医经读本》卷四。
月经后期	月经后期<br><br>（一）<br><br><br>　　【辨证】脾虚血少。<br><br>　　【治法】健脾养血。<br><br>　　【方名】加味归芎饮。<br><br>　　【组成】焦白术30克，生地30克，川芎15克，升麻3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《医学集成》卷三。<br><br>（二）<br><br><br>　　【辨证】血虚不足。<br><br>　　【治法】生气补血。<br><br>　　【方名】八物汤。<br><br>　　【组成】熟地6克，川芎6克，白芍6克，当归6克，人参4.5克，白术9克，陈皮3克，半夏6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《女科切要》卷一。<br><br>（三）<br><br><br>　　【辨证】寒凝血脉。<br><br>　　【治法】温经养血，通络调经。<br><br>　　【方名】姜苓阿胶汤。<br><br>　　【组成】丹皮9克，丹参9克，桂枝9克，茯苓9克，干姜9克，首乌9克，阿胶9克，甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《四圣心源》。<br><br>（四）<br><br><br>　　【辨证】气滞血瘀，气郁偏寒。<br><br>　　【治法】散寒，调气，活血。<br><br>　　【方名】加味佛手散。<br><br>　　【组成】当归9克，川芎6克，台乌药6克，吴茱萸6克，延胡索6克，党参12克，香附12克，桑寄生12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中医妇科治疗学》。<br><br>（五）<br><br><br>　　【辨证】脾胃不足，痰湿内阻。<br><br>　　【治法】补气健脾，化痰利水。<br><br>　　【方名】归芍六君子汤。<br><br>　　【组成】当归身6克，白芍6克，人参4.5克，茯苓4.5克，白术4.5克，陈皮3克，半夏3克，炙甘草1.5克。<br><br>　　【用法】水煎服，每日1剂，日服2剂。<br><br>　　【出处】《笔花医镜》卷二。
月经先期	月经先期<br><br>（一）<br><br><br>　　【辨证】阳盛血热。<br><br>　　【治法】清热凉血，养血调经。<br><br>　　【方名】芩术四物汤。<br><br>　　【组成】熟地6克，川芎3克，当归6克，黄芩6克，白术6克，白芍（炒）6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《医宗金鉴》卷四十四。<br><br>（二）<br><br><br>　　【辨证】肝郁血热。<br><br>　　【治法】养血和营，疏肝健脾，兼清郁热。<br><br>　　【方名】加味逍遥散。<br><br>　　【组成】当归3克，芍药3克，茯苓3克，炒白术3克，柴胡3克，牡丹皮1.5克，炒山栀1.5克，炙甘草1.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《内科摘要》卷下。<br><br>（三）<br><br><br>　　【辨证】阴虚血热。<br><br>　　【治法】养阴清热，和血调经。<br><br>　　【方名】安经汤。<br><br>　　【组成】当归身4.5克，川芎1.<br><br>　　5克，艾叶1.5克，阿胶珠1.5克，甘草1.5克，黄柏1.5克，知母1.5克，白芍2.4克，姜汁炒黄连2.4克，生地黄3克，黄芩3克，香附3克。<br><br>　　【用法】水煎，空腹时服。<br><br>　　【出处】《医学正传》卷七。<br><br>（四）<br><br><br>　　【辨证】肾气不固。<br><br>　　【治法】平补脾肾，调经固冲。<br><br>　　【方名】安冲调经汤。<br><br>　　【组成】山药15克，白术9克，炙甘草6克，石莲肉9克，川断9克，熟地12克，椿根白皮9克，生牡蛎30克，乌贼骨12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《刘奉五妇科经验》。<br><br>（五）<br><br><br>　　【辨证】瘀血内阻，血瘀偏寒。<br><br>　　【治法】温经逐瘀。<br><br>　　【方名】加味牛膝逐瘀汤。<br><br>　　【组成】牛膝9克，桂心6克，赤芍6克，桃仁6克，当归6克，木香6克，牡丹皮6克，川芎3克，焦艾叶9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中医妇科治疗学》。<br><br>（六）<br><br><br>　　【辨证】阳盛血热。<br><br>　　【治法】凉血清热。<br><br>　　【方名】生四物汤。<br><br>　　【组成】生白芍9克，生地9克，知母9克，生黄芩9克，川芎6克，生当归身15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《医门八法》卷四。
再生障碍性贫血	再生障碍性贫血<br><br>（一）<br><br><br>　　【辨证】脾肾两虚，气血不足。<br><br>　　【治法】补肾助脾，养血益气。<br><br>　　【方名】健脾益肾汤。<br><br>　　【组成】何首乌20克，熟地20克，山茱萸25克，枸杞子25克，黄芪25克，当归15克，阿胶10克，白术10克，陈皮10克，鱼鳔10克，人参5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】陈玉峰方。<br><br>（二）<br><br><br>　　【辨证】脾肾亏损。<br><br>　　【治法】补血生血。<br><br>　　【方名】生血片。<br><br>　　【组成】胎盘粉210克，阿胶90克，海嫖蛸45克，肉桂45克，皂矾500克。<br><br>　　【用法】共为细面，压制成片，每次3片，日服2次。<br><br>　　【出处】郭恩绵方。<br><br>（三）<br><br><br>　　【辨证】脾肾虚损，气血不足。<br><br>　　【治法】温补气血，健脾益肾。<br><br>　　【方名】益血汤。<br><br>　　【组成】人参6克，白术9克，龟板胶9克（烊化），鹿角胶9克（烊化），阿胶9克（烊化），肉桂3克，陈皮9克，木香9克，当归9克，白芍9克，甘草9克，大枣10枚。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】王永安方。
早期肝硬化	早期肝硬化<br><br>（一）<br><br><br>　　【辨证】肝脾血瘀，水湿内困。<br><br>　　【治法】疏肝理脾，行气活血。<br><br>　　【方名】舒肝饮。<br><br>　　【组成】鳖甲16克，丹参13克，茯苓13克，白术10克，当归身10克，白芍10克，泽泻10克，郁金9克，青皮6克，枳壳7克，木香5克，炙甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李聪甫方<br><br>（二）<br><br><br>　　【辨证】肝气虚，脾阳弱，气血两亏。<br><br>　　【治法】温阳补气养血。<br><br>　　【方名】补肝汤。<br><br>　　【组成】附子9克，白术9克，白芍9克，桂枝6克，炙甘草4.5克，青皮4.5克，陈皮4.5克，当归12克，鸡血藤15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】柴国剑方。
早期视神经萎缩	早期视神经萎缩<br><br>　　【辨证】肝肾虚弱。<br><br>　　【治法】补益肝肾。<br><br>　　【方名】四物五子丸加减。<br><br>　　【组成】熟地12克，制首乌12克，黄精12克，菟丝子12克，枸杞子12克，复盆子12克，桑椹子12克，丹参12克，车前子（布包煎）9克，川芎6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李传课方。
早泄	早泄<br><br>（一）<br><br><br>　　【辨证】虚火迫精。<br><br>　　【治法】清热泻火，滋肾养阴。<br><br>　　【方名】清肾汤。<br><br>　　【组成】焦黄柏10克，生地10克，天门冬10克，茯苓10克，煅牡蛎20克，炒山药15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《杂病源流犀烛》卷十八。<br><br>（二）<br><br><br>　　【辨证】肾气不固。<br><br>　　【治法】固肾涩精，健脾助胃。<br><br>　　【方名】加减金锁固精汤。<br><br>　　【组成】豆蔻6克，五倍子6克，金樱子9克，海金沙9克，龙骨9克，牡蛎9克，焦白术12克，罂粟壳12克，竹叶3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《医学探骊集》卷五。<br><br>（三）<br><br><br>　　【辨证】心肾不交。<br><br>　　【治法】养心安神。<br><br>　　【方名】安神汤。<br><br>　　【组成】人参3克，石莲肉12克，莲须3克，麦冬6克，远志6克，芡实6克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《仙拈集》卷二。
粘连性肠梗阻	粘连性肠梗阻<br><br>　　【辨证】阳明腑实，气机痞塞，血行瘀滞与糟粕互结。<br><br>　　【治法】理气活血，通腑散结。<br><br>　　【方名】防粘连汤。<br><br>　　【组成】乌药12克，川楝子12克，厚朴9克，元胡9克，当归12克，赤芍9克，枳壳9克，炒莱菔子12克，大黄15克（后下），芒硝6克（冲服）。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】严凤山方。
支气管扩张咯血	支气管扩张咯血<br><br>（一）<br><br><br>　　【辨证】阴虚肺热。<br><br>　　【治法】养阴清肺宁络。<br><br>　　【方名】咳喘止血汤。<br><br>　　【组成】生地25克，功劳叶25克，仙鹤草25克，百部草25克，白芨15克，百合50克，天冬25克，沙参20克，煅花蕊石20克，秋石10克，三七粉7.5克（分3次冲服）。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】陈国藩方。<br><br>（二）<br><br><br>　　【辨证】肺有燥热，肝火亢盛，灼伤肺络，迫血妄行。<br><br>　　【治法】平肝清肺，宁络止血。<br><br>　　【方名】复方清肺止咯汤。<br><br>　　【组成】桑叶9克，桑皮9克，地骨皮15克，生甘草9克，生地15克，地榆15克，枇杷叶12克，炙紫菀15克，黄芩9克，黛蛤散15克（包）。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】黄文东方。<br><br>（三）<br><br><br>　　【辨证】肝火犯肺，热伤血络，肺失清润。<br><br>　　【治法】清热泻肺，祛瘀止血。<br><br>　　【方名】泻白化血汤。<br><br>　　【组成】桑白皮15克，地骨皮10克，花蕊石15克，三七粉3克（吞服），血余炭10克，甘草5克。<br><br>　　【用法】水煎服，每日1剂，症状较重者，每日2剂，日服3次。<br><br>　　【出处】任达然方。<br><br>（四）<br><br><br>　　【辨证】邪热郁蒸，木火上犯刑金。<br><br>　　【治法】养阴清热，凉血止血。<br><br>　　【方名】沙参黄芩汤。<br><br>　　【组成】南沙参15克，黄芩10克，麦冬15克，茜草炭15克，槐花炭15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】邢鹂江方。
支气管哮喘	支气管哮喘<br><br>（一）<br><br><br>　　【辨证】痰饮喘咳。<br><br>　　【治法】宣肺化痰，平喘止咳。<br><br>　　【方名】清喘汤。<br><br>　　【组成】炙麻黄9克，细辛9克，射干9克，生石膏24克，五味子9克，炙甘草9克，法半夏9克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】苏礼方。<br><br>（二）<br><br><br>　　【辨证】痰火犯肺，瘀塞肺窍，肺失肃降。<br><br>　　【治法】清热化痰，宣肺利气。<br><br>　　【方名】加味前胡汤。<br><br>　　【组成】前胡12克，杏仁9克，桑叶12克，知母12克，麦冬9克，黄芩9克，银花15克，款冬花15克，枇杷叶12克，桔梗9克，甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】郑侨方。<br><br>（三）<br><br><br>　　【辨证】肺脾两虚，痰饮阻肺。<br><br>　　【治法】化痰蠲饮，降气平喘，兼益肺脾。<br><br>　　【方名】麻杏二三汤。<br><br>　　【组成】炙麻黄10克，杏仁10克，化橘红12克，半夏10克，茯苓15克，炒苏子10克，莱菔子10克，白芥子6克，茶叶6克，诃子6克，甘草5克。<br><br>　　【用法】水煎服，每日1剂，日服2次，病情较重者，每日1.5剂,日服3次。<br><br>　　【出处】焦树德方。<br><br>（四）<br><br><br>　　【辨证】痰浊壅肺，肺失肃降。<br><br>　　【治法】顺气降逆，化痰消食。<br><br>　　【方名】七子定喘汤。<br><br>　　【组成】葶苈子10克，莱菔子9克，苍耳子8克，五味子5克，黄荆子9克，白芥子8克，紫苏子9克。<br><br>　　【用法】布包水煎服，每日1剂，日服2次。<br><br>　　【出处】覃义昌方。<br><br>　　【出处】冷<br>
脂肪瘤	脂肪瘤<br><br>　　【辨证】风邪入腠，生痰成瘤。<br><br>　　【治法】祛风化痰，疏络散结。<br><br>　　【方名】千金六甲丸。<br><br>　　【组成】蜈蚣18克，全虫18克，僵蚕18克，蝉衣18克，炙穿山甲18克，夜明砂18克。<br><br>　　【用法】共研细末，水泛为丸，如绿豆大。每日3次，每次3克。<br><br>　　【出处】陈苏生方。
植物神经功能紊乱	植物神经功能紊乱<br><br>　　【辨证】心肺阴虚，营虚不守，卫气不固。<br><br>　　【治法】宁心安神，滋阴敛汗。<br><br>　　【方名】柏子仁汤。<br><br>　　【组成】柏子仁15克，党参15克，白术10克，姜半夏6克，五味子10克，牡蛎20克，麻黄根10克，浮小麦15克，红枣5枚。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】周明道方。
指甲剥离症	指甲剥离症<br><br>　　【辨证】肝经血燥，爪失所养。<br><br>　　【治法】滋养肝血。<br><br>　　【方名】加减逍遥丸。<br><br>　　【组成】当归30克，白芍30克，白术30克，茯苓30克，丹皮4.5克，炒栀子45克，甘草30克。<br><br>　　【用法】共研细末，水泛为丸，每次6-9克，日服2次，开水送服。<br><br>　　【出处】朱仁康方。
治疗流感验方	治疗流感验方<br><br>　　1、处方：大青叶。<br><br>　　用法：用生药30克，水煎二次，共浓缩至100毫升，每10毫升内含药3克。十五岁以上每次服50毫升-100毫升；十五岁以下每次服30毫升-50毫升；十岁以下用量酌减。均每日服八次，每三小时一次，连服七天。<br><br>　　2、处方：鲜鱼腥草60克。<br><br>　　用法：绞汁冲蜂蜜服，日饮三、四次。<br><br>　　3、处方：佛耳草9克。<br><br>　　用法：水煎服，连服二剂。<br><br>　　4、处方：苦瓜。<br><br>　　用法：取瓜瓤煮熟服。<br><br>　　5、处方：黍菜一把。<br><br>　　用法：水煎服。将渣挤干，捣碎敷于太阳穴处。<br><br>中华远程医疗网
痔疮	痔疮<br><br>（一）<br><br><br>　　【辨证】风湿燥热侵袭脏腑，阴阳失调，气血纵横，经脉交错，浊气瘀血下注。<br><br>　　【治法】清热解毒，除湿消肿，凉血散瘀。<br><br>　　【方名】治痔汤。<br><br>　　【组成】蒲公英30克，黄柏30克，赤芍30克，丹皮30克，桃仁20克，土茯苓30克，白芷15克。<br><br>　　【用法】水煎外用，每日1剂，日用2-3次，先加水2500-3500毫升，煮沸后过滤去渣，将药液倒入普通搪瓷盆内，患者趁热先熏后洗，每次15-30分钟。<br><br>　　【出处】邹桃生方。<br><br>（二）<br><br><br>　　【辨证】湿热内生，气血运行不畅，经络阻滞，瘀血浊气下注肛门。<br><br>　　【治法】清热解毒，活血祛瘀，润肠通便，化湿通路，软坚散结，收涩固脱，止血定痛。<br><br>　　【方名】消痔汤。<br><br>　　【组成】乌梅10克，五倍子10克，苦参15克，射干10克，炮山甲10克，煅牡蛎30克，火麻仁10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】凌朝光方。<br><br>（三）<br><br><br>　　【辨证】中焦湿热下注。<br><br>　　【治法】清热利湿，润肠止血。<br><br>　　【方名】甘旱蜜汤。<br><br>　　【组成】苋菜30克，生甘草10克，旱莲草30克，蜂蜜10毫升。<br><br>　　【用法】水煎服，每日1剂，日服2次，服时加蜜糖10毫升。1-2次煎液内服，第3次煎液外用熏洗肛门。<br><br>　　【出处】黄洪坤方。<br><br>（四）<br><br><br>　　【辨证】血热毒火内盛，瘀血浊气下注。<br><br>　　【治法】凉血止血，清热解毒，活血止痛，逐淤消痔。<br><br>　　【方名】槐花消痔汤。<br><br>　　【组成】槐花15克，槐角15克，生地12克，黄连10克，银花12克，黄柏10克，滑石15克，当归12克，升麻6克，柴胡6克，枳壳6克，黄芩10克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】蒲孝生方。<br><br>（五）<br><br><br>　　【辨证】中焦湿热，下注挟寒湿。<br><br>　　【治法】清肠利湿，止血。<br><br>　　【方名】加味槐榆合剂。<br><br>　　【组成】槐花10克，地榆10克，仙鹤草15克，旱莲草15克，侧柏叶15克，枳壳10克，黄芩5克，胡麻仁15克，菜苋30克。<br><br>　　【用法】水煎服，每日1剂，日服2次，另外可用此药煎液熏洗肛门。<br><br>　　【出处】黄洪坤方。
中毒性红斑	中毒性红斑<br><br>　　【辨证】湿热结毒，灼煎营血。<br><br>　　【治法】清热凉血，解毒利湿。<br><br>　　【方名】加味凉血退斑汤。<br><br>　　【组成】鲜生地30克，鲜芦根30克，大青叶30克，板蓝根9克，金银花15克，连翘12克，桑叶9克，白藓皮15克，赤芍9克，黄芩9克，生栀仁6克，滑石9克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】赵炳南方。
中毒性菌痢	中毒性菌痢<br><br>　　【辨证】寒冷停食，凝结于下焦，壅滞不通。<br><br>　　【治法】消积滞，散寒邪。<br><br>　　【方名】五消饮加减。<br><br>　　【组成】焦楂15克，麦芽10克，建曲10克，川朴1.5克，大白6克，炮姜5克，元胡10克，木香3克，二丑15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李文亮方。
中心性脉络膜视网膜病变	中心性脉络膜视网膜病变<br><br>　　【辨证】肝旺脾虚。<br><br>　　【治法】平肝健脾。<br><br>　　【方名】平肝健脾方。<br><br>　　【组成】赤芍18克，川芎18克，当归12克，丹参18克，郁金18克，牛膝18克，茺蔚子18克，刺蒺藜18克，蝉蜕12克，神曲12克，焦山楂12克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】罗成仁方。
中心性视网膜脉络膜炎	中心性视网膜脉络膜炎<br><br>（一）<br><br><br>　　【辨证】肝肾阴虚。<br><br>　　【治法】滋补肝肾。<br><br>　　【方名】明目地黄丸加减方。<br><br>　　【组成】熟地12克，生地12克，枸杞12克，桑椹12克，女贞子12克，淮山9克，丹皮9克，红花6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李传课方。<br><br>（二）<br><br><br>　　【辨证】肝经郁热，湿蕴于脾。<br><br>　　【治法】清肝解郁，健脾渗湿。<br><br>　　【方名】清肝解郁益阴渗湿汤。<br><br>　　【组成】白菊花9克，木贼9克，蝉蜕9克，银柴胡9克，羌活9克，生地9克，女贞子9克，苍术9克，白术9克，防风9克，赤芍6克，菟丝子15克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《广西中医药》。<br><br>（三）<br><br><br>　　【辨证】肝肾阴虚，脉络瘀滞。<br><br>　　【治法】滋补肝肾，活血化瘀。<br><br>　　【方名】加减地黄汤。<br><br>　　【组成】熟地12克，桑椹12克，黄精12克，枸杞12克，玉竹9克，女贞子9克，丹皮9克，丹参12克，红花6克，鸡血藤9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】李传课方。
